Site,Date,EnteroCount,FourDayRainTotal,SampleCount
Piermont Pier,9/9/07,35,0,187
Piermont Pier,9/6/07,21,0,187
Piermont Pier,8/23/07,7,1.4,187
Piermont Pier,8/16/07,10,0,187
Piermont Pier,7/16/07,83,0,187
Piermont Pier,7/11/07,43,0,187
Piermont Pier,6/18/07,11,0,187
Piermont Pier,8/15/13,20,1.1,187
Piermont Pier,5/16/08,10,0.9,187
Orangetown STP Outfall,6/6/09,10,1.6,57
Orangetown STP Outfall,10/17/13,41,0,57
Orangetown STP Outfall,9/19/13,31,0,57
Orangetown STP Outfall,8/15/13,30,1.1,57
Orangetown STP Outfall,7/18/13,20,0,57
Orangetown STP Outfall,6/20/13,30,0.5,57
Orangetown STP Outfall,5/30/13,10,0.4,57
Orangetown STP Outfall,11/8/12,24196,0.1,57
Orangetown STP Outfall,10/11/12,51,0.1,57
Orangetown STP Outfall,9/11/12,10,1.4,57
Orangetown STP Outfall,8/14/12,10,0,57
Orangetown STP Outfall,7/17/12,10,0.2,57
Orangetown STP Outfall,6/12/12,20,0,57
Orangetown STP Outfall,5/16/12,20,0.6,57
Orangetown STP Outfall,10/20/11,10,0.1,57
Orangetown STP Outfall,9/15/11,10,0,57
Orangetown STP Outfall,8/17/11,10,3.4,57
Orangetown STP Outfall,7/18/11,10,0,57
Orangetown STP Outfall,6/28/11,10,0,57
Orangetown STP Outfall,5/17/11,538,2,57
Orangetown STP Outfall,10/13/10,10,0.3,57
Orangetown STP Outfall,9/12/10,51,0,57
Orangetown STP Outfall,8/18/10,97,0.5,57
Orangetown STP Outfall,7/22/10,120,1.5,57
Orangetown STP Outfall,6/16/10,134,0,57
Orangetown STP Outfall,5/22/10,10,0,57
Orangetown STP Outfall,10/20/09,1553,0,57
Orangetown STP Outfall,9/15/09,81,0,57
Orangetown STP Outfall,8/21/09,10,0,57
Orangetown STP Outfall,7/29/09,216,0.2,57
Orangetown STP Outfall,6/23/09,31,0.7,57
Orangetown STP Outfall,9/26/06,7,0.1,57
Orangetown STP Outfall,5/13/09,1396,0,57
Orangetown STP Outfall,10/21/08,10112,0,57
Orangetown STP Outfall,9/23/08,63,0,57
Orangetown STP Outfall,8/21/08,74,0,57
Orangetown STP Outfall,7/20/08,80,0,57
Orangetown STP Outfall,7/15/08,158,1.1,57
Orangetown STP Outfall,6/25/08,1217,0.1,57
Orangetown STP Outfall,5/20/08,222,0.3,57
Orangetown STP Outfall,5/19/08,364,1.2,57
Orangetown STP Outfall,9/9/07,1,0,57
Orangetown STP Outfall,9/6/07,3,0,57
Orangetown STP Outfall,8/23/07,324,1.4,57
Orangetown STP Outfall,8/16/07,4,0.1,57
Orangetown STP Outfall,7/16/07,5,0,57
Orangetown STP Outfall,7/11/07,11,0,57
Orangetown STP Outfall,6/20/07,2,0.4,57
Orangetown STP Outfall,6/18/07,16,0,57
Orangetown STP Outfall,5/21/07,179,0.2,57
Orangetown STP Outfall,4/25/07,1500,0,57
Orangetown STP Outfall,4/18/07,584,8.5,57
Orangetown STP Outfall,12/6/06,142,0,57
Orangetown STP Outfall,11/10/06,335,3.6,57
Orangetown STP Outfall,10/19/06,1500,1.2,57
Orangetown STP Outfall,10/18/06,1500,1.1,57
Orangetown STP Outfall,10/17/06,1500,1.1,57
Irvington Beach,10/17/13,10,0,36
Irvington Beach,9/19/13,10,0,36
Irvington Beach,8/15/13,10,1.1,36
Irvington Beach,7/18/13,10,0,36
Irvington Beach,6/20/13,10,0.5,36
Irvington Beach,10/11/12,10,0.1,36
Irvington Beach,9/11/12,10,1.4,36
Irvington Beach,8/14/12,10,0,36
Irvington Beach,7/17/12,10,0.2,36
Irvington Beach,6/12/12,10,0,36
Irvington Beach,5/16/12,10,0.6,36
Irvington Beach,10/20/11,52,0.1,36
Irvington Beach,9/15/11,464,0,36
Irvington Beach,8/17/11,10,3.4,36
Irvington Beach,7/18/11,10,0,36
Irvington Beach,6/28/11,10,0,36
Irvington Beach,5/17/11,120,2,36
Irvington Beach,10/13/10,10,0.3,36
Irvington Beach,9/12/10,10,0,36
Irvington Beach,8/18/10,10,0.5,36
Irvington Beach,7/22/10,31,1.5,36
Irvington Beach,6/16/10,10,0,36
Irvington Beach,5/22/10,20,0,36
Irvington Beach,10/20/09,10,0,36
Irvington Beach,9/15/09,10,0,36
Irvington Beach,8/21/09,10,0,36
Irvington Beach,7/29/09,10,0.2,36
Irvington Beach,6/23/09,10,0.7,36
Irvington Beach,6/6/09,10,1.6,36
Irvington Beach,5/13/09,10,0,36
Irvington Beach,10/21/08,10,0,36
Irvington Beach,10/20/08,40,0,36
Irvington Beach,10/19/08,10,0,36
Irvington Beach,8/21/08,10,0,36
Irvington Beach,7/20/08,10,0,36
Irvington Beach,5/30/13,20,0.4,36
Upper Sparkill Creek,3/5/09,9,0.3,165
Upper Sparkill Creek,10/13/09,517,0.1,165
Upper Sparkill Creek,6/21/10,1046,0,165
Upper Sparkill Creek,8/2/07,282,0,165
Upper Sparkill Creek,8/3/07,187,0,165
Upper Sparkill Creek,8/6/07,320,0,165
Upper Sparkill Creek,5/12/08,231,1,165
Upper Sparkill Creek,5/21/08,1300,0.5,165
Upper Sparkill Creek,5/29/08,104,0.6,165
Upper Sparkill Creek,6/5/08,1300,0.5,165
Upper Sparkill Creek,6/9/08,457,0.2,165
Upper Sparkill Creek,6/12/08,1046,0.3,165
Upper Sparkill Creek,6/19/08,435,1.5,165
Upper Sparkill Creek,6/20/08,139,0.6,165
Upper Sparkill Creek,7/1/08,259,0.1,165
Upper Sparkill Creek,7/3/08,1300,0,165
Upper Sparkill Creek,7/10/08,387,0.1,165
Upper Sparkill Creek,7/11/08,63,0.1,165
Upper Sparkill Creek,7/20/08,60,0,165
Upper Sparkill Creek,7/23/08,8160,0.9,165
Upper Sparkill Creek,7/25/08,298,1.7,165
Upper Sparkill Creek,7/31/08,60,0,165
Upper Sparkill Creek,8/6/08,24196,1.6,165
Upper Sparkill Creek,8/16/08,15530,1,165
Upper Sparkill Creek,8/22/08,20,0,165
Upper Sparkill Creek,8/28/08,40,0,165
Upper Sparkill Creek,9/5/08,240,0,165
Upper Sparkill Creek,9/6/08,24196,4.8,165
Upper Sparkill Creek,9/7/08,1240,4.8,165
Upper Sparkill Creek,9/8/08,130,4.8,165
Upper Sparkill Creek,9/10/08,300,0.6,165
Upper Sparkill Creek,9/19/08,85,0,165
Upper Sparkill Creek,9/6/10,980,0,165
Upper Sparkill Creek,9/8/09,76,0,165
Upper Sparkill Creek,9/22/09,649,0,165
Upper Sparkill Creek,9/29/09,2420,1.2,165
Upper Sparkill Creek,10/6/09,1300,0.4,165
Upper Sparkill Creek,9/20/10,2420,0,165
Upper Sparkill Creek,10/27/09,1203,0.6,165
Upper Sparkill Creek,11/4/09,154,0.1,165
Upper Sparkill Creek,11/10/09,326,0,165
Upper Sparkill Creek,11/17/09,126,0,165
Upper Sparkill Creek,11/23/09,260,0.4,165
Upper Sparkill Creek,12/1/09,1300,0.2,165
Upper Sparkill Creek,12/8/09,435,0,165
Upper Sparkill Creek,6/29/07,1500,2,165
Upper Sparkill Creek,12/15/09,770,1.1,165
Upper Sparkill Creek,12/21/09,411,0,165
Upper Sparkill Creek,12/28/09,1986,1.5,165
Upper Sparkill Creek,1/5/10,1986,0,165
Upper Sparkill Creek,1/12/10,161,0,165
Upper Sparkill Creek,1/19/10,517,0.3,165
Upper Sparkill Creek,1/26/10,1120,1.3,165
Upper Sparkill Creek,2/2/10,48,0,165
Upper Sparkill Creek,2/8/10,111,0,165
Upper Sparkill Creek,2/15/10,88,0.1,165
Upper Sparkill Creek,2/22/10,261,0,165
Upper Sparkill Creek,3/1/10,138,0.1,165
Upper Sparkill Creek,3/8/10,44,0,165
Upper Sparkill Creek,3/17/10,88,0.7,165
Upper Sparkill Creek,3/22/10,144,1.2,165
Upper Sparkill Creek,3/29/10,1553,2,165
Upper Sparkill Creek,4/6/10,185,0,165
Upper Sparkill Creek,7/27/07,308,0,165
Upper Sparkill Creek,4/12/10,79,0.3,165
Upper Sparkill Creek,4/19/10,236,0.2,165
Upper Sparkill Creek,4/26/10,2420,1.4,165
Upper Sparkill Creek,5/3/10,2420,1.2,165
Upper Sparkill Creek,5/10/10,1300,0.1,165
Upper Sparkill Creek,7/26/07,320,1.1,165
Upper Sparkill Creek,5/17/10,411,0,165
Upper Sparkill Creek,5/24/10,488,0,165
Upper Sparkill Creek,6/1/10,1553,0,165
Upper Sparkill Creek,6/8/10,2420,0.3,165
Upper Sparkill Creek,8/1/07,134,0,165
Upper Sparkill Creek,6/28/10,1414,0,165
Upper Sparkill Creek,7/6/10,1733,0,165
Upper Sparkill Creek,7/26/10,2420,0.8,165
Upper Sparkill Creek,8/3/10,1553,0,165
Upper Sparkill Creek,8/10/10,1553,0,165
Upper Sparkill Creek,8/24/10,2420,2.3,165
Upper Sparkill Creek,8/29/10,1733,0,165
Upper Sparkill Creek,7/24/07,1500,1.1,165
Upper Sparkill Creek,7/23/07,1500,1.1,165
Upper Sparkill Creek,7/20/07,1500,0.1,165
Upper Sparkill Creek,7/18/07,1500,0,165
Upper Sparkill Creek,7/10/07,250,0,165
Upper Sparkill Creek,7/9/07,221,0,165
Upper Sparkill Creek,7/2/07,179,0,165
Upper Sparkill Creek,7/30/07,530,0,165
Upper Sparkill Creek,6/26/07,1500,0,165
Upper Sparkill Creek,6/25/07,149,0,165
Upper Sparkill Creek,10/28/06,1500,3.2,165
Upper Sparkill Creek,10/19/06,1500,1.1,165
Upper Sparkill Creek,10/18/06,1500,1.1,165
Upper Sparkill Creek,10/17/06,1058,1,165
Upper Sparkill Creek,10/15/06,320,0.4,165
Upper Sparkill Creek,10/14/06,1090,2.1,165
Upper Sparkill Creek,10/13/06,1500,2.1,165
Upper Sparkill Creek,8/22/09,2420,2.6,165
Upper Sparkill Creek,7/19/09,78,0.1,165
Upper Sparkill Creek,7/13/09,261,0.2,165
Upper Sparkill Creek,7/6/09,52,0,165
Upper Sparkill Creek,6/29/09,197,0.7,165
Upper Sparkill Creek,6/16/09,528,0.6,165
Upper Sparkill Creek,6/9/09,12030,0.8,165
Upper Sparkill Creek,6/4/09,2420,0.8,165
Upper Sparkill Creek,5/27/09,159,0.1,165
Upper Sparkill Creek,5/19/09,73,0.2,165
Upper Sparkill Creek,7/14/12,2420,0,165
Upper Sparkill Creek,5/14/09,77,0,165
Upper Sparkill Creek,5/5/09,219,0.6,165
Upper Sparkill Creek,4/29/09,48,0,165
Upper Sparkill Creek,4/22/09,649,1.3,165
Upper Sparkill Creek,4/13/09,12,0.4,165
Upper Sparkill Creek,4/8/09,11,0.4,165
Upper Sparkill Creek,3/31/09,12,0.4,165
Upper Sparkill Creek,3/25/09,7,0,165
Upper Sparkill Creek,3/17/09,50,0,165
Upper Sparkill Creek,3/10/09,12,0.1,165
Upper Sparkill Creek,12/10/12,2420,0.6,165
Upper Sparkill Creek,2/26/09,10,0,165
Upper Sparkill Creek,2/16/09,7,0,165
Upper Sparkill Creek,2/11/09,19,0,165
Upper Sparkill Creek,2/5/09,3,0,165
Upper Sparkill Creek,1/27/09,17,0,165
Upper Sparkill Creek,9/28/08,226,0,165
Upper Sparkill Creek,9/27/08,1095,1.7,165
Upper Sparkill Creek,9/26/08,2220,1.7,165
Upper Sparkill Creek,11/8/12,1935,0.1,165
Upper Sparkill Creek,11/6/12,197,0,165
Upper Sparkill Creek,10/6/12,2420,0.8,165
Upper Sparkill Creek,9/8/12,2420,0.8,165
Upper Sparkill Creek,5/12/12,770,0.7,165
Upper Sparkill Creek,8/4/12,2420,0.1,165
Upper Sparkill Creek,6/26/12,2420,0.7,165
Upper Sparkill Creek,6/2/12,2420,0.7,165
Upper Sparkill Creek,9/27/10,2420,0.2,165
Upper Sparkill Creek,4/9/12,41,0,165
Upper Sparkill Creek,3/5/12,9,0.2,165
Upper Sparkill Creek,2/6/12,19,0,165
Upper Sparkill Creek,1/3/12,1785,0.1,165
Upper Sparkill Creek,12/5/11,179,0,165
Upper Sparkill Creek,11/7/11,400,0,165
Upper Sparkill Creek,8/29/09,2420,1.3,165
Upper Sparkill Creek,6/14/11,2420,0.5,165
Upper Sparkill Creek,6/2/11,921,0.2,165
Upper Sparkill Creek,5/2/11,161,0.4,165
Upper Sparkill Creek,4/4/11,225,0.2,165
Upper Sparkill Creek,3/7/11,2420,2.3,165
Upper Sparkill Creek,2/7/11,146,0.4,165
Upper Sparkill Creek,10/4/10,763,2,165
Upper Sparkill Creek,10/18/10,1733,0,165
Upper Sparkill Creek,10/25/10,365,0,165
Upper Sparkill Creek,11/1/10,249,0,165
Upper Sparkill Creek,11/8/10,411,0,165
Upper Sparkill Creek,11/16/10,488,0,165
Upper Sparkill Creek,11/22/10,435,0,165
Upper Sparkill Creek,11/29/10,326,0.1,165
Upper Sparkill Creek,12/6/10,461,0,165
Upper Sparkill Creek,12/13/10,2420,1.2,165
Upper Sparkill Creek,12/20/10,194,0,165
Upper Sparkill Creek,12/29/10,162,0.1,165
Upper Sparkill Creek,1/3/11,548,0.1,165
Upper Sparkill Creek,1/11/11,68,0,165
Yonkers mid-channel,9/23/08,10,0,52
Yonkers mid-channel,10/18/06,73,1.1,52
Yonkers mid-channel,11/10/06,6,3.6,52
Yonkers mid-channel,12/13/06,112,0.2,52
Yonkers mid-channel,4/18/07,10,8.5,52
Yonkers mid-channel,5/23/07,3,0,52
Yonkers mid-channel,6/28/07,2,0.7,52
Yonkers mid-channel,7/11/07,59,0,52
Yonkers mid-channel,8/16/07,10,0,52
Yonkers mid-channel,9/6/07,10,0,52
Yonkers mid-channel,5/19/08,10,1,52
Yonkers mid-channel,6/24/08,410,0.2,52
Yonkers mid-channel,7/2/08,20,0.6,52
Yonkers mid-channel,7/14/08,10,0.5,52
Yonkers mid-channel,8/19/08,10,0,52
Yonkers mid-channel,10/16/13,10,0,52
Yonkers mid-channel,9/26/06,1,0.1,52
Yonkers mid-channel,10/20/08,10,0,52
Yonkers mid-channel,10/21/08,41,0,52
Yonkers mid-channel,5/13/09,10,0,52
Yonkers mid-channel,6/6/09,10,1.9,52
Yonkers mid-channel,6/23/09,10,0.8,52
Yonkers mid-channel,7/29/09,10,2,52
Yonkers mid-channel,8/21/09,10,0.6,52
Yonkers mid-channel,9/15/09,10,0,52
Yonkers mid-channel,10/19/09,20,0.4,52
Yonkers mid-channel,5/22/10,10,0,52
Yonkers mid-channel,6/16/10,20,0.3,52
Yonkers mid-channel,7/22/10,10,0.1,52
Yonkers mid-channel,8/18/10,10,0.3,52
Yonkers mid-channel,9/12/10,10,0,52
Yonkers mid-channel,10/13/10,10,1.2,52
Yonkers mid-channel,9/18/13,10,0,52
Yonkers mid-channel,6/28/11,10,0,52
Yonkers mid-channel,7/18/11,10,0,52
Yonkers mid-channel,8/17/11,10,6.4,52
Yonkers mid-channel,9/15/11,10,0,52
Yonkers mid-channel,10/21/11,10,1.1,52
Yonkers mid-channel,5/16/12,10,0.6,52
Yonkers mid-channel,6/12/12,10,0,52
Yonkers mid-channel,8/13/12,109,0.2,52
Yonkers mid-channel,9/10/12,10,0.4,52
Yonkers mid-channel,10/10/12,10,0.5,52
Yonkers mid-channel,11/8/12,41,1.2,52
Yonkers mid-channel,5/31/13,10,0.5,52
Yonkers mid-channel,6/19/13,10,0.2,52
Yonkers mid-channel,7/17/13,10,0,52
Yonkers mid-channel,8/14/13,10,1,52
Yonkers mid-channel,5/17/11,20,1.8,52
Yonkers mid-channel,6/18/07,4,0,52
Yonkers mid-channel,7/16/12,10,0.3,52
Yonkers mid-channel,10/19/08,10,0,52
Saw Mill River,5/17/11,24196,1.8,50
Saw Mill River,8/14/13,959,1,50
Saw Mill River,7/17/13,41,0,50
Saw Mill River,6/19/13,31,0.2,50
Saw Mill River,5/31/13,121,0.5,50
Saw Mill River,11/8/12,134,1.2,50
Saw Mill River,10/10/12,10,0.5,50
Saw Mill River,9/10/12,404,0.4,50
Saw Mill River,8/13/12,368,0.2,50
Saw Mill River,7/16/12,958,0.3,50
Saw Mill River,6/12/12,98,0,50
Saw Mill River,5/16/12,10,0.6,50
Saw Mill River,9/15/11,75,0,50
Saw Mill River,8/17/11,24196,6.4,50
Saw Mill River,7/18/11,10,0,50
Saw Mill River,6/28/11,959,0,50
Saw Mill River,9/18/13,41,0,50
Saw Mill River,10/13/10,816,1.2,50
Saw Mill River,9/12/10,10,0,50
Saw Mill River,8/18/10,85,0.3,50
Saw Mill River,7/22/10,1274,0.1,50
Saw Mill River,6/16/10,51,0.3,50
Saw Mill River,5/22/10,41,0,50
Saw Mill River,10/19/09,148,0.4,50
Saw Mill River,9/15/09,10,0,50
Saw Mill River,8/21/09,10,0.6,50
Saw Mill River,7/29/09,86,2,50
Saw Mill River,6/23/09,20,0.8,50
Saw Mill River,6/6/09,10,1.9,50
Saw Mill River,10/21/08,10,0,50
Saw Mill River,10/20/08,20,0,50
Saw Mill River,10/19/08,10,0,50
Saw Mill River,10/16/13,86,0,50
Saw Mill River,8/19/08,20,0,50
Saw Mill River,7/2/08,6488,0.6,50
Saw Mill River,6/24/08,1427,0.2,50
Saw Mill River,5/19/08,109,1,50
Saw Mill River,9/6/07,123,0,50
Saw Mill River,8/16/07,134,0,50
Saw Mill River,7/11/07,11,0,50
Saw Mill River,6/28/07,11,0.7,50
Saw Mill River,6/18/07,19,0,50
Saw Mill River,5/23/07,115,0,50
Saw Mill River,4/18/07,1496,8.5,50
Saw Mill River,12/13/06,1500,0.2,50
Saw Mill River,11/10/06,1500,3.6,50
Saw Mill River,5/13/09,246,0,50
Saw Mill River,10/21/11,31,1.1,50
Saw Mill River,9/23/08,31,0,50
Saw Mill River,7/14/08,4229,0.5,50
Yonkers STP Outfall,6/28/11,10,0,51
Yonkers STP Outfall,8/14/13,75,1,51
Yonkers STP Outfall,7/17/13,20,0,51
Yonkers STP Outfall,6/19/13,41,0.2,51
Yonkers STP Outfall,5/31/13,20,0.5,51
Yonkers STP Outfall,11/8/12,2400,1.2,51
Yonkers STP Outfall,10/10/12,10,0.5,51
Yonkers STP Outfall,9/10/12,30,0.4,51
Yonkers STP Outfall,8/13/12,10,0.2,51
Yonkers STP Outfall,7/16/12,10,0.3,51
Yonkers STP Outfall,6/12/12,10,0,51
Yonkers STP Outfall,9/26/06,23,0.1,51
Yonkers STP Outfall,5/16/12,10,0.6,51
Yonkers STP Outfall,10/21/11,85,1.1,51
Yonkers STP Outfall,9/15/11,20,0,51
Yonkers STP Outfall,8/17/11,10,6.4,51
Yonkers STP Outfall,7/18/11,10,0,51
Yonkers STP Outfall,9/18/13,41,0,51
Yonkers STP Outfall,5/17/11,20,1.8,51
Yonkers STP Outfall,10/13/10,31,1.2,51
Yonkers STP Outfall,9/12/10,10,0,51
Yonkers STP Outfall,8/18/10,10,0.3,51
Yonkers STP Outfall,7/22/10,10,0.1,51
Yonkers STP Outfall,6/16/10,10,0.3,51
Yonkers STP Outfall,5/22/10,41,0,51
Yonkers STP Outfall,10/19/09,10,0.4,51
Yonkers STP Outfall,9/15/09,10,0,51
Yonkers STP Outfall,8/21/09,10,0.6,51
Yonkers STP Outfall,7/29/09,10,2,51
Yonkers STP Outfall,6/23/09,10,0.8,51
Yonkers STP Outfall,6/6/09,10,1.9,51
Yonkers STP Outfall,5/13/09,10,0,51
Yonkers STP Outfall,10/21/08,10,0,51
Yonkers STP Outfall,10/16/13,31,0,51
Yonkers STP Outfall,5/23/07,6,0,51
Yonkers STP Outfall,10/19/08,20,0,51
Yonkers STP Outfall,9/23/08,10,0,51
Yonkers STP Outfall,8/19/08,10,0,51
Yonkers STP Outfall,7/14/08,15,0.5,51
Yonkers STP Outfall,7/2/08,15,0.6,51
Yonkers STP Outfall,6/24/08,13,0.2,51
Yonkers STP Outfall,5/19/08,20,1,51
Yonkers STP Outfall,9/6/07,18,0,51
Yonkers STP Outfall,8/16/07,10,0,51
Yonkers STP Outfall,7/11/07,10,0,51
Yonkers STP Outfall,6/18/07,3,0,51
Yonkers STP Outfall,4/18/07,103,8.5,51
Yonkers STP Outfall,12/13/06,40,0.2,51
Yonkers STP Outfall,11/10/06,22,3.6,51
Yonkers STP Outfall,10/18/06,12,1.1,51
Yonkers STP Outfall,10/20/08,10,0,51
Dyckman Street Beach,6/27/11,10,0,38
Dyckman Street Beach,5/15/12,10,0.5,38
Dyckman Street Beach,7/2/08,15,0.6,38
Dyckman Street Beach,7/14/08,79,0.5,38
Dyckman Street Beach,8/19/08,10,0,38
Dyckman Street Beach,9/24/08,10,0,38
Dyckman Street Beach,10/20/08,10,0,38
Dyckman Street Beach,5/12/09,52,0.6,38
Dyckman Street Beach,6/6/09,20,1.9,38
Dyckman Street Beach,6/22/09,41,0.8,38
Dyckman Street Beach,7/28/09,10,2,38
Dyckman Street Beach,8/14/13,10,1,38
Dyckman Street Beach,9/18/13,10,0,38
Dyckman Street Beach,10/16/13,10,0,38
Dyckman Street Beach,8/20/09,10,0.6,38
Dyckman Street Beach,5/21/10,10,1.1,38
Dyckman Street Beach,9/14/09,10,0.8,38
Dyckman Street Beach,10/19/09,10,0.4,38
Dyckman Street Beach,6/15/10,20,0.3,38
Dyckman Street Beach,7/21/10,10,0.1,38
Dyckman Street Beach,8/17/10,41,0.3,38
Dyckman Street Beach,9/11/10,30,0,38
Dyckman Street Beach,10/12/10,41,1.2,38
Dyckman Street Beach,5/16/11,75,1.1,38
Dyckman Street Beach,7/19/11,10,0.1,38
Dyckman Street Beach,5/19/08,10,1,38
Dyckman Street Beach,8/16/11,144,6.4,38
Dyckman Street Beach,9/14/11,52,0,38
Dyckman Street Beach,10/21/11,97,1.1,38
Dyckman Street Beach,6/11/12,10,0,38
Dyckman Street Beach,7/17/13,41,0,38
Dyckman Street Beach,7/16/12,10,0.3,38
Dyckman Street Beach,8/13/12,10,0.2,38
Dyckman Street Beach,9/10/12,20,0.4,38
Dyckman Street Beach,10/10/12,10,0.5,38
Dyckman Street Beach,11/8/12,86,1.2,38
Dyckman Street Beach,6/19/13,75,0.2,38
Dyckman Street Beach,5/31/13,20,0.5,38
GW Bridge mid-channel,9/26/06,2,0.1,49
GW Bridge mid-channel,10/18/06,29,1.1,49
GW Bridge mid-channel,11/10/06,72,3.6,49
GW Bridge mid-channel,12/13/06,46,0.2,49
GW Bridge mid-channel,4/18/07,246,8.5,49
GW Bridge mid-channel,6/18/07,11,0,49
GW Bridge mid-channel,7/14/08,31,0.5,49
GW Bridge mid-channel,7/11/07,1500,1,49
GW Bridge mid-channel,8/16/07,6,0,49
GW Bridge mid-channel,9/6/07,1,0,49
GW Bridge mid-channel,8/19/08,10,0,49
GW Bridge mid-channel,9/24/08,10,0,49
GW Bridge mid-channel,10/20/08,10,0,49
GW Bridge mid-channel,5/12/09,10,0.6,49
GW Bridge mid-channel,10/10/12,10,0.5,49
GW Bridge mid-channel,6/6/09,10,1.9,49
GW Bridge mid-channel,6/22/09,10,0.8,49
GW Bridge mid-channel,8/20/09,10,0.6,49
GW Bridge mid-channel,10/16/13,20,0,49
GW Bridge mid-channel,9/18/13,63,0,49
GW Bridge mid-channel,5/19/08,10,1,49
GW Bridge mid-channel,8/14/13,52,1,49
GW Bridge mid-channel,7/17/13,10,0,49
GW Bridge mid-channel,6/19/13,10,0.2,49
GW Bridge mid-channel,5/31/13,20,0.5,49
GW Bridge mid-channel,11/8/12,84,1.2,49
GW Bridge mid-channel,6/24/08,134,0.2,49
GW Bridge mid-channel,9/10/12,10,0.4,49
GW Bridge mid-channel,7/2/08,16,0.6,49
GW Bridge mid-channel,5/23/07,5,0,49
GW Bridge mid-channel,7/16/12,10,0.3,49
GW Bridge mid-channel,6/11/12,10,0,49
GW Bridge mid-channel,5/15/12,10,0.5,49
GW Bridge mid-channel,10/21/11,52,1.1,49
GW Bridge mid-channel,9/14/11,30,0,49
GW Bridge mid-channel,8/16/11,20,6.4,49
GW Bridge mid-channel,7/19/11,10,0.1,49
GW Bridge mid-channel,6/27/11,10,0,49
GW Bridge mid-channel,5/16/11,41,1.1,49
GW Bridge mid-channel,10/12/10,110,1.2,49
GW Bridge mid-channel,8/17/10,10,0.3,49
GW Bridge mid-channel,7/21/10,10,0.1,49
GW Bridge mid-channel,6/15/10,10,0.3,49
GW Bridge mid-channel,5/21/10,10,1.1,49
GW Bridge mid-channel,10/19/09,10,0.4,49
GW Bridge mid-channel,9/14/09,10,0.8,49
GW Bridge mid-channel,9/11/10,10,0,49
GW Bridge mid-channel,8/13/12,10,0.2,49
GW Bridge mid-channel,7/28/09,10,2,49
Harlem River- Washington Bridge,10/20/08,10,0,47
Harlem River- Washington Bridge,10/10/12,132,0.5,47
Harlem River- Washington Bridge,9/6/07,27,0,47
Harlem River- Washington Bridge,8/16/07,36,0,47
Harlem River- Washington Bridge,7/11/07,41,0,47
Harlem River- Washington Bridge,6/18/07,13,0,47
Harlem River- Washington Bridge,5/23/07,8,0,47
Harlem River- Washington Bridge,4/18/07,244,8.5,47
Harlem River- Washington Bridge,12/13/06,36,0.2,47
Harlem River- Washington Bridge,11/10/06,92,3.6,47
Harlem River- Washington Bridge,10/18/06,1467,1.1,47
Harlem River- Washington Bridge,9/26/06,11,0.1,47
Harlem River- Washington Bridge,9/18/13,20,0,47
Harlem River- Washington Bridge,8/14/13,1670,1,47
Harlem River- Washington Bridge,7/17/13,10,0,47
Harlem River- Washington Bridge,6/19/13,74,0.2,47
Harlem River- Washington Bridge,5/31/13,10,0.5,47
Harlem River- Washington Bridge,5/19/08,10,1,47
Harlem River- Washington Bridge,9/10/12,74,0.4,47
Harlem River- Washington Bridge,8/13/12,10,0.2,47
Harlem River- Washington Bridge,7/16/12,84,0.3,47
Harlem River- Washington Bridge,6/11/12,31,0,47
Harlem River- Washington Bridge,5/15/12,10,0.5,47
Harlem River- Washington Bridge,10/21/11,108,1.1,47
Harlem River- Washington Bridge,9/14/11,10,0,47
Harlem River- Washington Bridge,8/16/11,108,6.4,47
Harlem River- Washington Bridge,7/19/11,10,0.1,47
Harlem River- Washington Bridge,8/20/09,10,0.6,47
Harlem River- Washington Bridge,6/27/11,30,0,47
Harlem River- Washington Bridge,5/16/11,121,1.1,47
Harlem River- Washington Bridge,10/12/10,816,1.2,47
Harlem River- Washington Bridge,7/2/08,43,0.6,47
Harlem River- Washington Bridge,8/17/10,41,0.3,47
Harlem River- Washington Bridge,7/21/10,10,0.1,47
Harlem River- Washington Bridge,6/15/10,10,0.3,47
Harlem River- Washington Bridge,5/21/10,41,1.1,47
Harlem River- Washington Bridge,10/19/09,20,0.4,47
Harlem River- Washington Bridge,9/14/09,10,0.8,47
Harlem River- Washington Bridge,7/28/09,63,2,47
Harlem River- Washington Bridge,6/22/09,31,0.8,47
Harlem River- Washington Bridge,6/5/09,86,2,47
Harlem River- Washington Bridge,5/12/09,52,0.6,47
Harlem River- Washington Bridge,9/24/08,10,0,47
Harlem River- Washington Bridge,8/19/08,10,0,47
Harlem River- Washington Bridge,7/14/08,231,0.5,47
Harlem River- Washington Bridge,10/16/13,10,0,47
Harlem River- Washington Bridge,9/11/10,10,0,47
North River STP at 145th,6/11/12,231,0,47
North River STP at 145th,10/10/12,2098,0.5,47
North River STP at 145th,10/19/09,52,0.4,47
North River STP at 145th,5/21/10,10,1.1,47
North River STP at 145th,6/15/10,20,0.3,47
North River STP at 145th,7/21/10,10,0.1,47
North River STP at 145th,8/17/10,10,0.3,47
North River STP at 145th,9/11/10,10,0,47
North River STP at 145th,10/12/10,63,1.2,47
North River STP at 145th,5/16/11,52,1.1,47
North River STP at 145th,8/14/13,51,1,47
North River STP at 145th,6/27/11,262,0,47
North River STP at 145th,7/19/11,10,0.1,47
North River STP at 145th,8/16/11,201,6.4,47
North River STP at 145th,9/14/11,31,0,47
North River STP at 145th,10/21/11,794,1.1,47
